amostra,hora,PV_real,PV_previsao,k_pv,k_pv_x_PV,load_real,load_previsao,custo_energia_imp,custo_energia_exp,p_rede_imp_ref,p_rede_exp_ref,p_ch_bat_est_cps,p_dc_bat_est_cps,p_est_total_cps,soc_est,p_dc_SC_cps,p_ch_SC_cps,soc_SC,p_SC_total_cps,balance
509,18:25,0.0,0.0,1.0,0.0,0.244155844,0.244155844,0,0,0,0,0.0,0.2462025,0.2462025,0.93692264,0.0,0.0020466571,0.50312408,-0.0020466571,0
510,18:30,0.0,0.0,1.0,0.0,0.252727273,0.252727273,0,0,0,0,0.0,0.2462025,0.2462025,0.93521974,0.0065247719,0.0,0.50371188,0.0065247719,0
511,18:35,0.0,0.0,1.0,0.0,0.255064935,0.255064935,0,0,0,0,0.0,0.2462025,0.2462025,0.93351684,0.0088624339,0.0,0.50183798,0.0088624339,0
512,18:40,0.0,0.0,1.0,0.0,0.235324675,0.235324675,0,0,0,0,0.0,0.2462025,0.2462025,0.93181394,0.0,0.010877826,0.49929271,-0.010877826,0
513,18:45,0.0,0.0,1.0,0.0,0.237662338,0.237662338,0,0,0,0,0.0,0.2462025,0.2462025,0.93011104,0.0,0.0085401631,0.50241679,-0.0085401631,0
514,18:50,0.0,0.0,1.0,0.0,0.258961039,0.258961039,0,0,0,0,0.0,0.2462025,0.2462025,0.92840814,0.012758538,0.0,0.50486951,0.012758538,0
515,18:55,0.0,0.0,1.0,0.0,0.262337662,0.262337662,0,0,0,0,0.0,0.2462025,0.2462025,0.92670524,0.016135161,0.0,0.50120529,0.016135161,0
516,19:00,0.0,0.0,1.0,0.0,0.244935065,0.244935065,0,0,0,0,0.0,0.2462025,0.2462025,0.92500234,0.0,0.0012674361,0.49657132,-0.0012674361,0
517,19:05,0.0,0.0,1.0,0.0,0.235324675,0.235324675,0,0,0,0,0.0,0.2462025,0.2462025,0.92329944,0.0,0.010877826,0.49693532,-0.010877826,0
518,19:10,0.0,0.0,1.0,0.0,0.249090909,0.249090909,0,0,0,0,0.0,0.2462025,0.2462025,0.92159653,0.0028884079,0.0,0.5000594,0.0028884079,0
519,19:15,0.0,0.0,1.0,0.0,0.259480519,0.259480519,0,0,0,0,0.0,0.2462025,0.2462025,0.91989363,0.013278018,0.0,0.49922986,0.013278018,0
520,19:20,0.0,0.0,1.0,0.0,0.223376623,0.223376623,0,0,0,0,0.0,0.23933622,0.23933622,0.91819073,0.0,0.015959596,0.49541645,-0.015959596,0
521,19:25,0.0,0.0,1.0,0.0,0.223376623,0.223376623,0,0,0,0,0.0,0.23933622,0.23933622,0.91653532,0.0,0.015959596,0.5,-0.015959596,0
522,19:30,0.0,0.0,1.0,0.0,0.225974026,0.225974026,0,0,0,0,0.0,0.23933622,0.23933622,0.91487992,0.0,0.013362193,0.50458355,-0.013362193,0
523,19:35,0.0,0.0,1.0,0.0,0.237922078,0.237922078,0,0,0,0,0.0,0.23933622,0.23933622,0.91322451,0.0,0.0014141413,0.50842114,-0.0014141413,0
524,19:40,0.0,0.0,1.0,0.0,0.236103896,0.236103896,0,0,0,0,0.0,0.23933622,0.23933622,0.9115691,0.0,0.0032323233,0.50882727,-0.0032323233,0
525,19:45,0.0,0.0,1.0,0.0,0.239480519,0.239480519,0,0,0,0,0.0,0.23933622,0.23933622,0.90991369,0.00014429967,0.0,0.50975559,0.00014429967,0
526,19:50,0.0,0.0,1.0,0.0,0.24987013,0.24987013,0,0,0,0,0.0,0.23933622,0.23933622,0.90825828,0.010533911,0.0,0.50971415,0.010533911,0
527,19:55,0.0,0.0,1.0,0.0,0.255584416,0.255584416,0,0,0,0,0.0,0.23933622,0.23933622,0.90660287,0.016248197,0.0,0.50668884,0.016248197,0
528,20:00,0.0,0.0,1.0,0.0,0.248571429,0.248571429,0,0,0,0,0.0,0.23933622,0.23933622,0.90494746,0.0092352097,0.0,0.5020224,0.0092352097,0
529,20:05,0.0,0.0,1.0,0.0,0.237142857,0.237142857,0,0,0,0,0.0,0.23933622,0.23933622,0.90329205,0.0,0.0021933623,0.49937007,-0.0021933623,0
530,20:10,0.0,0.0,1.0,0.0,0.236623377,0.236623377,0,0,0,0,0.0,0.23662338,0.23662338,0.90163665,0.0,0.0,0.5,0.0,0
531,20:15,0.0,0.0,1.0,0.0,0.225714286,0.225714286,0,0,0,0,0.0,0.22571429,0.22571429,0.9,0.0,0.0,0.5,0.0,0
532,20:20,0.0,0.0,1.0,0.0,0.226493506,0.226493506,0,0,0,0,0.0,0.22003247,0.22003247,0.89843881,0.0064610383,0.0,0.5,0.0064610383,0
533,20:25,0.0,0.0,1.0,0.0,0.212987013,0.212987013,0,0,0,0,0.0,0.22003247,0.22003247,0.89691692,0.0,0.0070454548,0.49814441,-0.0070454548,0
534,20:30,0.0,0.0,1.0,0.0,0.224415584,0.224415584,0,0,0,0,0.0,0.22003247,0.22003247,0.89539503,0.0043831162,0.0,0.50016784,0.0043831162,0
535,20:35,0.0,0.0,1.0,0.0,0.220779221,0.220779221,0,0,0,0,0.0,0.22003247,0.22003247,0.89387314,0.00074675325,0.0,0.49890902,0.00074675325,0
536,20:40,0.0,0.0,1.0,0.0,0.205194805,0.205194805,0,0,0,0,0.0,0.20636364,0.20636364,0.89235124,0.0,0.001168831,0.49869456,-0.001168831,0
537,20:45,0.0,0.0,1.0,0.0,0.19974026,0.19974026,0,0,0,0,0.0,0.20636364,0.20636364,0.8909239,0.0,0.006623376,0.49903024,-0.006623376,0
538,20:50,0.0,0.0,1.0,0.0,0.20961039,0.20961039,0,0,0,0,0.0,0.20636364,0.20636364,0.88949655,0.003246754,0.0,0.50093246,0.003246754,0
539,20:55,0.0,0.0,1.0,0.0,0.209350649,0.209350649,0,0,0,0,0.0,0.20636364,0.20636364,0.8880692,0.002987013,0.0,0.5,0.002987013,0
540,21:00,0.0,0.0,1.0,0.0,0.203376623,0.203376623,0,0,0,0,0.0,0.20636364,0.20636364,0.88664185,0.0,0.002987013,0.49914214,-0.002987013,0
541,21:05,0.0,0.0,1.0,0.0,0.201038961,0.201038961,0,0,0,0,0.0,0.20103896,0.20103896,0.8852145,0.0,0.0,0.5,0.0,0
542,21:10,0.0,0.0,1.0,0.0,0.201298701,0.201298701,0,0,0,0,0.0,0.19231169,0.19231169,0.88382398,0.0089870127,0.0,0.5,0.0089870127,0
543,21:15,0.0,0.0,1.0,0.0,0.191428571,0.191428571,0,0,0,0,0.0,0.19231169,0.19231169,0.88249383,0.0,0.0008831173,0.49741895,-0.0008831173,0
544,21:20,0.0,0.0,1.0,0.0,0.192207792,0.192207792,0,0,0,0,0.0,0.19231169,0.19231169,0.88116367,0.0,0.0001038963,0.49767258,-0.0001038963,0
545,21:25,0.0,0.0,1.0,0.0,0.180779221,0.180779221,0,0,0,0,0.0,0.19231169,0.19231169,0.87983352,0.0,0.011532467,0.49770242,-0.011532467,0
546,21:30,0.0,0.0,1.0,0.0,0.193766234,0.193766234,0,0,0,0,0.0,0.19231169,0.19231169,0.87850336,0.0014545457,0.0,0.50101452,0.0014545457,0
547,21:35,0.0,0.0,1.0,0.0,0.194025974,0.194025974,0,0,0,0,0.0,0.19231169,0.19231169,0.8771732,0.0017142857,0.0,0.50059677,0.0017142857,0
548,21:40,0.0,0.0,1.0,0.0,0.195844156,0.195844156,0,0,0,0,0.0,0.19231169,0.19231169,0.87584305,0.0035324677,0.0,0.50010444,0.0035324677,0
549,21:45,0.0,0.0,1.0,0.0,0.199480519,0.199480519,0,0,0,0,0.0,0.19231169,0.19231169,0.87451289,0.0071688307,0.0,0.49908992,0.0071688307,0
550,21:50,0.0,0.0,1.0,0.0,0.186753247,0.186753247,0,0,0,0,0.0,0.19231169,0.19231169,0.87318274,0.0,0.0055584413,0.49703105,-0.0055584413,0
551,21:55,0.0,0.0,1.0,0.0,0.187532468,0.187532468,0,0,0,0,0.0,0.19231169,0.19231169,0.87185258,0.0,0.0047792203,0.49862742,-0.0047792203,0
552,22:00,0.0,0.0,1.0,0.0,0.18961039,0.18961039,0,0,0,0,0.0,0.18961039,0.18961039,0.87052242,0.0,0.0,0.5,0.0,0
553,22:05,0.0,0.0,1.0,0.0,0.184415584,0.184415584,0,0,0,0,0.0,0.18190476,0.18190476,0.86921095,0.0025108223,0.0,0.5,0.0025108223,0
554,22:10,0.0,0.0,1.0,0.0,0.18025974,0.18025974,0,0,0,0,0.0,0.18190476,0.18190476,0.86795278,0.0,0.0016450217,0.4992789,-0.0016450217,0
555,22:15,0.0,0.0,1.0,0.0,0.181038961,0.181038961,0,0,0,0,0.0,0.18190476,0.18190476,0.8666946,0.0,0.00086580067,0.49975134,-0.00086580067,0
556,22:20,0.0,0.0,1.0,0.0,0.177402597,0.177402597,0,0,0,0,0.0,0.18190476,0.18190476,0.86543643,0.0,0.0045021647,0.5,-0.0045021647,0
557,22:25,0.0,0.0,1.0,0.0,0.184155844,0.184155844,0,0,0,0,0.0,0.18190476,0.18190476,0.86417825,0.0022510823,0.0,0.50129301,0.0022510823,0
558,22:30,0.0,0.0,1.0,0.0,0.194805195,0.194805195,0,0,0,0,0.0,0.18190476,0.18190476,0.86292008,0.012900433,0.0,0.5006465,0.012900433,0
559,22:35,0.0,0.0,1.0,0.0,0.196883117,0.196883117,0,0,0,0,0.0,0.18190476,0.18190476,0.8616619,0.014978355,0.0,0.49694154,0.014978355,0
560,22:40,0.0,0.0,1.0,0.0,0.198181818,0.198181818,0,0,0,0,0.0,0.18190476,0.18190476,0.86040373,0.016277056,0.0,0.49263979,0.016277056,0
561,22:45,0.0,0.0,1.0,0.0,0.194285714,0.194285714,0,0,0,0,0.0,0.18190476,0.18190476,0.85914556,0.012380952,0.0,0.48796507,0.012380952,0
562,22:50,0.0,0.0,1.0,0.0,0.19012987,0.19012987,0,0,0,0,0.0,0.1795671,0.1795671,0.85788738,0.01056277,0.0,0.48440929,0.01056277,0
563,22:55,0.0,0.0,1.0,0.0,0.183896104,0.183896104,0,0,0,0,0.0,0.1795671,0.1795671,0.85664538,0.0043290043,0.0,0.48137569,0.0043290043,0
564,23:00,0.0,0.0,1.0,0.0,0.167532468,0.167532468,0,0,0,0,0.0,0.1795671,0.1795671,0.85540337,0.0,0.012034632,0.48013242,-0.012034632,0
565,23:05,0.0,0.0,1.0,0.0,0.158181818,0.158181818,0,0,0,0,0.0,0.1795671,0.1795671,0.85416136,0.0,0.021385282,0.48358873,-0.021385282,0
566,23:10,0.0,0.0,1.0,0.0,0.167272727,0.167272727,0,0,0,0,0.0,0.1795671,0.1795671,0.85291936,0.0,0.012294373,0.48973052,-0.012294373,0
567,23:15,0.0,0.0,1.0,0.0,0.164935065,0.164935065,0,0,0,0,0.0,0.1795671,0.1795671,0.85167735,0.0,0.014632035,0.49326143,-0.014632035,0
568,23:20,0.0,0.0,1.0,0.0,0.16987013,0.16987013,0,0,0,0,0.0,0.1795671,0.1795671,0.85043535,0.0,0.0096969697,0.49746371,-0.0096969697,0
569,23:25,0.0,0.0,1.0,0.0,0.16961039,0.16961039,0,0,0,0,0.0,0.1795671,0.1795671,0.84919334,0.0,0.0099567097,0.50024866,-0.0099567097,0
570,23:30,0.0,0.0,1.0,0.0,0.19038961,0.19038961,0,0,0,0,0.0,0.1795671,0.1795671,0.84795133,0.01082251,0.0,0.5031082,0.01082251,0
571,23:35,0.0,0.0,1.0,0.0,0.177402597,0.177402597,0,0,0,0,0.0,0.1795671,0.1795671,0.84670933,0.0,0.0021645027,0.5,-0.0021645027,0
572,23:40,0.0,0.0,1.0,0.0,0.184155844,0.184155844,0,0,0,0,0.0,0.1795671,0.1795671,0.84546732,0.0045887443,0.0,0.50062164,0.0045887443,0
573,23:45,0.0,0.0,1.0,0.0,0.194805195,0.194805195,0,0,0,0,0.0,0.1795671,0.1795671,0.84422532,0.015238095,0.0,0.49930376,0.015238095,0
574,23:50,0.0,0.0,1.0,0.0,0.196883117,0.196883117,0,0,0,0,0.0,0.1795671,0.1795671,0.84298331,0.017316017,0.0,0.49492743,0.017316017,0
575,23:55,0.0,0.0,1.0,0.0,0.184155844,0.184155844,0,0,0,0,0.0,0.1795671,0.1795671,0.84174131,0.0045887443,0.0,0.48995431,0.0045887443,0
